"Name","Graduation Rate by Race/Ethnicity"
"Description","New York City public high school students who graduated as of June after four years of instruction."
"Source Notes","New York City Department of Education, Graduation Results (School Years 2004-05 to 2018-19); retrieved from&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results"">https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results</a>&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a>"
"Notes","All data represent outcomes as of June after four years of instruction. In order to comply with FERPA regulations on public reporting of education outcomes, breakdowns where the number of students in the cohort is 5 or less are suppressed and maps and tables display ""no data"" or ""0""."

Location,Race/Ethnicity,TimeFrame,DataFormat,Data,Fips
Bedford Stuyvesant,Black,2018,Percent,0.58355,SD16
Crown Heights,Black,2018,Percent,0.76719,SD17
"East Flatbush, Canarsie",Black,2018,Percent,0.60704,SD18
East New York,Black,2018,Percent,0.70319,SD19
"Bay Ridge, Bensonhurst",Black,2018,Percent,0.76256,SD20
"Gravesend, Coney Island",Black,2018,Percent,0.73182,SD21
"Flatbush, Midwood, Sheepshead Bay",Black,2018,Percent,0.7658,SD22
"Brownsville, Ocean Hill",Black,2018,Percent,0.48694,SD23
"Sunnyside, Woodside, Jackson Hts",Black,2018,Percent,0.5572,SD24
"Flushing, Whitestone",Black,2018,Percent,0.59857,SD25
"Bayside, Douglaston, Little Neck",Black,2018,Percent,0.8203,SD26
"Jamaica, Howard Beach, Rockaways",Black,2018,Percent,0.65681,SD27
"Jamaica, Forest Hills",Black,2018,Percent,0.76882,SD28
"Queens Village, Rosedale, Hollis",Black,2018,Percent,0.73185,SD29
"Long Island City, Astoria",Black,2018,Percent,0.75566,SD30
Staten Island,Black,2018,Percent,0.62119,SD31
Bushwick,Black,2018,Percent,0.56618,SD32
Lower East Side,Latino,2018,Percent,0.57382,SD1
"Stuyvesant Town, Upper E. Side",Latino,2018,Percent,0.70098,SD2
Upper West Side,Latino,2018,Percent,0.64097,SD3
East Harlem,Latino,2018,Percent,0.83216,SD4
Central Harlem,Latino,2018,Percent,0.59133,SD5
Washington Heights,Latino,2018,Percent,0.6701,SD6
Mott Haven,Latino,2018,Percent,0.57352,SD7
"Hunts Point, Port Morris",Latino,2018,Percent,0.51641,SD8
"East Tremont, Morris Heights",Latino,2018,Percent,0.63604,SD9
"Riverdale, Kingsbridge, Fordham",Latino,2018,Percent,0.64055,SD10
"Eastchester, Baychester, Co-op City",Latino,2018,Percent,0.62393,SD11
"Crotona Park, Morrisania, Melrose",Latino,2018,Percent,0.54088,SD12
"Brooklyn Hts, Downtown Brooklyn",Latino,2018,Percent,0.68611,SD13
"Williamsburg, Greenpoint",Latino,2018,Percent,0.76056,SD14
"S. Brooklyn, Park Slope, Sunset Park",Latino,2018,Percent,0.63355,SD15
Bedford Stuyvesant,Latino,2018,Percent,0.64078,SD16
Crown Heights,Latino,2018,Percent,0.60455,SD17
"East Flatbush, Canarsie",Latino,2018,Percent,0.46875,SD18
East New York,Latino,2018,Percent,0.64842,SD19
"Bay Ridge, Bensonhurst",Latino,2018,Percent,0.65195,SD20
"Gravesend, Coney Island",Latino,2018,Percent,0.68343,SD21
"Flatbush, Midwood, Sheepshead Bay",Latino,2018,Percent,0.73151,SD22
"Brownsville, Ocean Hill",Latino,2018,Percent,0.4,SD23
"Sunnyside, Woodside, Jackson Hts",Latino,2018,Percent,0.70478,SD24
"Flushing, Whitestone",Latino,2018,Percent,0.58661,SD25
"Bayside, Douglaston, Little Neck",Latino,2018,Percent,0.81572,SD26
"Jamaica, Howard Beach, Rockaways",Latino,2018,Percent,0.69751,SD27
"Jamaica, Forest Hills",Latino,2018,Percent,0.75948,SD28
"Queens Village, Rosedale, Hollis",Latino,2018,Percent,0.61157,SD29
"Long Island City, Astoria",Latino,2018,Percent,0.72328,SD30
Staten Island,Latino,2018,Percent,0.67262,SD31
Bushwick,Latino,2018,Percent,0.65574,SD32
Lower East Side,White,2018,Percent,0.904,SD1
"Stuyvesant Town, Upper E. Side",White,2018,Percent,0.84431,SD2
Upper West Side,White,2018,Percent,0.91873,SD3
East Harlem,White,2018,Percent,0.93182,SD4
Central Harlem,White,2018,Percent,0.87719,SD5
Washington Heights,White,2018,Percent,0.61905,SD6
Mott Haven,White,2018,Percent,0.40625,SD7
"Hunts Point, Port Morris",White,2018,Percent,0.57843,SD8
"East Tremont, Morris Heights",White,2018,Percent,0.41667,SD9
"Riverdale, Kingsbridge, Fordham",White,2018,Percent,0.91281,SD10
"Eastchester, Baychester, Co-op City",White,2018,Percent,0.71901,SD11
"Crotona Park, Morrisania, Melrose",White,2018,Percent,0.42857,SD12
"Brooklyn Hts, Downtown Brooklyn",White,2018,Percent,0.89711,SD13
"Williamsburg, Greenpoint",White,2018,Percent,0.8125,SD14
"S. Brooklyn, Park Slope, Sunset Park",White,2018,Percent,0.68681,SD15
Bedford Stuyvesant,White,2018,Percent,0.58333,SD16
Crown Heights,White,2018,Percent,0.55814,SD17
"East Flatbush, Canarsie",White,2018,Percent,0.42308,SD18
East New York,White,2018,Percent,0.47059,SD19
"Bay Ridge, Bensonhurst",White,2018,Percent,0.76004,SD20
"Gravesend, Coney Island",White,2018,Percent,0.73045,SD21
"Flatbush, Midwood, Sheepshead Bay",White,2018,Percent,0.81459,SD22
"Brownsville, Ocean Hill",White,2018,Percent,0,SD23
"Sunnyside, Woodside, Jackson Hts",White,2018,Percent,0.83512,SD24
"Flushing, Whitestone",White,2018,Percent,0.74205,SD25
"Bayside, Douglaston, Little Neck",White,2018,Percent,0.86293,SD26
"Jamaica, Howard Beach, Rockaways",White,2018,Percent,0.75107,SD27
"Jamaica, Forest Hills",White,2018,Percent,0.83613,SD28
"Queens Village, Rosedale, Hollis",White,2018,Percent,0.47826,SD29
"Long Island City, Astoria",White,2018,Percent,0.84764,SD30
Staten Island,White,2018,Percent,0.87472,SD31
Bushwick,White,2018,Percent,0.58824,SD32
Bronx,Asian,2019,Percent,0.91091,36005
Bronx,Black,2019,Percent,0.64809,36005
Bronx,Latino,2019,Percent,0.62964,36005
Bronx,White,2019,Percent,0.79879,36005
Brooklyn,Asian,2019,Percent,0.82735,36047
Brooklyn,Black,2019,Percent,0.7015,36047
Brooklyn,Latino,2019,Percent,0.66957,36047
Brooklyn,White,2019,Percent,0.78237,36047
Manhattan,Asian,2019,Percent,0.88334,36061
Manhattan,Black,2019,Percent,0.69322,36061
Manhattan,Latino,2019,Percent,0.70215,36061
Manhattan,White,2019,Percent,0.87494,36061
Queens,Asian,2019,Percent,0.84372,36081
Queens,Black,2019,Percent,0.73281,36081
Queens,Latino,2019,Percent,0.72924,36081
Queens,White,2019,Percent,0.81189,36081
Staten Island,Asian,2019,Percent,0.9434,36085
Staten Island,Black,2019,Percent,0.70156,36085
Staten Island,Latino,2019,Percent,0.68816,36085
Staten Island,White,2019,Percent,0.88302,36085
New York City,Asian,2019,Percent,0.85479,3651000
New York City,Black,2019,Percent,0.69656,3651000
New York City,Latino,2019,Percent,0.68173,3651000
New York City,White,2019,Percent,0.82866,3651000
Lower East Side,Asian,2019,Percent,0.74267,SD1
Lower East Side,Black,2019,Percent,0.54839,SD1
Lower East Side,Latino,2019,Percent,0.5919,SD1
Lower East Side,White,2019,Percent,0.85135,SD1
"Riverdale, Kingsbridge, Fordham",Asian,2019,Percent,0.9644,SD10
"Riverdale, Kingsbridge, Fordham",Black,2019,Percent,0.75718,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2019,Percent,0.66527,SD10
"Riverdale, Kingsbridge, Fordham",White,2019,Percent,0.90725,SD10
"Eastchester, Baychester, Co-op City",Asian,2019,Percent,0.88793,SD11
"Eastchester, Baychester, Co-op City",Black,2019,Percent,0.70126,SD11
"Eastchester, Baychester, Co-op City",Latino,2019,Percent,0.65984,SD11
"Eastchester, Baychester, Co-op City",White,2019,Percent,0.78151,SD11
"Crotona Park, Morrisania, Melrose",Asian,2019,Percent,0.73684,SD12
"Crotona Park, Morrisania, Melrose",Black,2019,Percent,0.51582,SD12
"Crotona Park, Morrisania, Melrose",Latino,2019,Percent,0.58028,SD12
"Crotona Park, Morrisania, Melrose",White,2019,Percent,0.66667,SD12
"Brooklyn Hts, Downtown Brooklyn",Asian,2019,Percent,0.9288,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2019,Percent,0.75619,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2019,Percent,0.80243,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2019,Percent,0.92895,SD13
"Williamsburg, Greenpoint",Asian,2019,Percent,0.94059,SD14
"Williamsburg, Greenpoint",Black,2019,Percent,0.78808,SD14
"Williamsburg, Greenpoint",Latino,2019,Percent,0.75656,SD14
"Williamsburg, Greenpoint",White,2019,Percent,0.84146,SD14
"S. Brooklyn, Park Slope, Sunset Park",Asian,2019,Percent,0.69048,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2019,Percent,0.71361,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2019,Percent,0.64377,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2019,Percent,0.61257,SD15
Bedford Stuyvesant,Asian,2019,Percent,0.75,SD16
Bedford Stuyvesant,Black,2019,Percent,0.56284,SD16
Bedford Stuyvesant,Latino,2019,Percent,0.4382,SD16
Bedford Stuyvesant,White,2019,Percent,0.25,SD16
Crown Heights,Asian,2019,Percent,0.75,SD17
Crown Heights,Black,2019,Percent,0.75659,SD17
Crown Heights,Latino,2019,Percent,0.56067,SD17
Crown Heights,White,2019,Percent,0.58974,SD17
"East Flatbush, Canarsie",Asian,2019,Percent,0.63636,SD18
"East Flatbush, Canarsie",Black,2019,Percent,0.59443,SD18
"East Flatbush, Canarsie",Latino,2019,Percent,0.52991,SD18
"East Flatbush, Canarsie",White,2019,Percent,0.54762,SD18
East New York,Asian,2019,Percent,0.89063,SD19
East New York,Black,2019,Percent,0.7437,SD19
East New York,Latino,2019,Percent,0.7149,SD19
East New York,White,2019,Percent,0.46154,SD19
"Stuyvesant Town, Upper E. Side",Asian,2019,Percent,0.89146,SD2
"Stuyvesant Town, Upper E. Side",Black,2019,Percent,0.71332,SD2
"Stuyvesant Town, Upper E. Side",Latino,2019,Percent,0.70809,SD2
"Stuyvesant Town, Upper E. Side",White,2019,Percent,0.86175,SD2
"Bay Ridge, Bensonhurst",Asian,2019,Percent,0.73596,SD20
"Bay Ridge, Bensonhurst",Black,2019,Percent,0.7341,SD20
"Bay Ridge, Bensonhurst",Latino,2019,Percent,0.63925,SD20
"Bay Ridge, Bensonhurst",White,2019,Percent,0.77546,SD20
"Gravesend, Coney Island",Asian,2019,Percent,0.77984,SD21
"Gravesend, Coney Island",Black,2019,Percent,0.70389,SD21
"Gravesend, Coney Island",Latino,2019,Percent,0.67547,SD21
"Gravesend, Coney Island",White,2019,Percent,0.78523,SD21
"Flatbush, Midwood, Sheepshead Bay",Asian,2019,Percent,0.9,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2019,Percent,0.81373,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2019,Percent,0.70523,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2019,Percent,0.79405,SD22
"Brownsville, Ocean Hill",Asian,2019,Percent,0.28571,SD23
"Brownsville, Ocean Hill",Black,2019,Percent,0.42984,SD23
"Brownsville, Ocean Hill",Latino,2019,Percent,0.28205,SD23
"Brownsville, Ocean Hill",White,2019,Percent,0,SD23
"Sunnyside, Woodside, Jackson Hts",Asian,2019,Percent,0.84375,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2019,Percent,0.55738,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2019,Percent,0.74364,SD24
"Sunnyside, Woodside, Jackson Hts",White,2019,Percent,0.79279,SD24
"Flushing, Whitestone",Asian,2019,Percent,0.80941,SD25
"Flushing, Whitestone",Black,2019,Percent,0.67801,SD25
"Flushing, Whitestone",Latino,2019,Percent,0.63103,SD25
"Flushing, Whitestone",White,2019,Percent,0.74914,SD25
"Bayside, Douglaston, Little Neck",Asian,2019,Percent,0.88231,SD26
"Bayside, Douglaston, Little Neck",Black,2019,Percent,0.85714,SD26
"Bayside, Douglaston, Little Neck",Latino,2019,Percent,0.84604,SD26
"Bayside, Douglaston, Little Neck",White,2019,Percent,0.86252,SD26
"Jamaica, Howard Beach, Rockaways",Asian,2019,Percent,0.76812,SD27
"Jamaica, Howard Beach, Rockaways",Black,2019,Percent,0.64324,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2019,Percent,0.70737,SD27
"Jamaica, Howard Beach, Rockaways",White,2019,Percent,0.73191,SD27
"Jamaica, Forest Hills",Asian,2019,Percent,0.88428,SD28
"Jamaica, Forest Hills",Black,2019,Percent,0.77136,SD28
"Jamaica, Forest Hills",Latino,2019,Percent,0.7453,SD28
"Jamaica, Forest Hills",White,2019,Percent,0.83271,SD28
"Queens Village, Rosedale, Hollis",Asian,2019,Percent,0.74286,SD29
"Queens Village, Rosedale, Hollis",Black,2019,Percent,0.76238,SD29
"Queens Village, Rosedale, Hollis",Latino,2019,Percent,0.63551,SD29
"Queens Village, Rosedale, Hollis",White,2019,Percent,0.58333,SD29
Upper West Side,Asian,2019,Percent,0.97183,SD3
Upper West Side,Black,2019,Percent,0.69301,SD3
Upper West Side,Latino,2019,Percent,0.67371,SD3
Upper West Side,White,2019,Percent,0.91946,SD3
"Long Island City, Astoria",Asian,2019,Percent,0.80723,SD30
"Long Island City, Astoria",Black,2019,Percent,0.65385,SD30
"Long Island City, Astoria",Latino,2019,Percent,0.73488,SD30
"Long Island City, Astoria",White,2019,Percent,0.84352,SD30
Staten Island,Asian,2019,Percent,0.9434,SD31
Staten Island,Black,2019,Percent,0.70156,SD31
Staten Island,Latino,2019,Percent,0.68816,SD31
Staten Island,White,2019,Percent,0.88302,SD31
Bushwick,Asian,2019,Percent,0.8,SD32
Bushwick,Black,2019,Percent,0.6371,SD32
Bushwick,Latino,2019,Percent,0.63975,SD32
Bushwick,White,2019,Percent,0,SD32
East Harlem,Asian,2019,Percent,0.98113,SD4
East Harlem,Black,2019,Percent,0.82673,SD4
East Harlem,Latino,2019,Percent,0.83784,SD4
East Harlem,White,2019,Percent,0.87179,SD4
Central Harlem,Asian,2019,Percent,0.92593,SD5
Central Harlem,Black,2019,Percent,0.61337,SD5
Central Harlem,Latino,2019,Percent,0.6209,SD5
Central Harlem,White,2019,Percent,0.86567,SD5
Washington Heights,Asian,2019,Percent,0.84615,SD6
Washington Heights,Black,2019,Percent,0.69048,SD6
Washington Heights,Latino,2019,Percent,0.69176,SD6
Washington Heights,White,2019,Percent,0.61538,SD6
Mott Haven,Asian,2019,Percent,0.91304,SD7
Mott Haven,Black,2019,Percent,0.63319,SD7
Mott Haven,Latino,2019,Percent,0.616,SD7
Mott Haven,White,2019,Percent,0.63333,SD7
"Hunts Point, Port Morris",Asian,2019,Percent,0.7377,SD8
"Hunts Point, Port Morris",Black,2019,Percent,0.52456,SD8
"Hunts Point, Port Morris",Latino,2019,Percent,0.55425,SD8
"Hunts Point, Port Morris",White,2019,Percent,0.62832,SD8
"East Tremont, Morris Heights",Asian,2019,Percent,0.83333,SD9
"East Tremont, Morris Heights",Black,2019,Percent,0.6439,SD9
"East Tremont, Morris Heights",Latino,2019,Percent,0.66553,SD9
"East Tremont, Morris Heights",White,2019,Percent,0.55556,SD9
